date,state,state_ibge_code,deaths,created_at
2020-05-09,AL,27,101,2021-03-17 19:42
2020-05-10,AL,27,94,2021-03-17 19:42
2020-05-11,AL,27,71,2021-03-17 19:42
2020-05-12,AL,27,93,2021-03-17 19:42
2020-05-13,AL,27,92,2021-03-17 19:42
2020-05-14,AL,27,75,2021-03-17 19:42
2020-05-15,AL,27,89,2021-03-17 19:42
2020-05-16,AL,27,98,2021-03-17 19:42
2020-05-17,AL,27,91,2021-03-17 19:42
2020-05-18,AL,27,93,2021-03-17 19:42
2020-05-19,AL,27,113,2021-03-17 19:42
2020-05-20,AL,27,95,2021-03-17 19:42
2020-05-21,AL,27,95,2021-03-17 19:42
2020-05-22,AL,27,96,2021-03-17 19:42
2020-05-23,AL,27,102,2021-03-17 19:42
2020-05-24,AL,27,80,2021-03-17 19:42
2020-05-25,AL,27,116,2021-03-17 19:42
2020-05-26,AL,27,102,2021-03-17 19:42
2020-05-27,AL,27,105,2021-03-17 19:42
2020-05-28,AL,27,114,2021-03-17 19:42
2020-05-29,AL,27,89,2021-03-17 19:42
2020-05-30,AL,27,108,2021-03-17 19:42
2020-05-31,AL,27,101,2021-03-17 19:42
2020-06-01,AL,27,92,2021-03-17 19:42
2020-06-02,AL,27,88,2021-03-17 19:42
2020-06-03,AL,27,86,2021-03-17 19:42
2020-06-04,AL,27,124,2021-03-17 19:42
2020-06-05,AL,27,99,2021-03-17 19:42
2020-06-06,AL,27,98,2021-03-17 19:42
2020-06-07,AL,27,96,2021-03-17 19:42
2020-06-08,AL,27,92,2021-03-17 19:42
2020-06-09,AL,27,81,2021-03-17 19:42
2020-06-10,AL,27,105,2021-03-17 19:42
2020-06-11,AL,27,87,2021-03-17 19:42
2020-06-12,AL,27,95,2021-03-17 19:42
2020-06-13,AL,27,88,2021-03-17 19:42
2020-06-14,AL,27,62,2021-03-17 19:42
2020-06-15,AL,27,87,2021-03-17 19:42
2020-06-16,AL,27,95,2021-03-17 19:42
2020-06-17,AL,27,80,2021-03-17 19:42
2020-06-18,AL,27,85,2021-03-17 19:42
2020-06-19,AL,27,78,2021-03-17 19:42
2020-06-20,AL,27,90,2021-03-17 19:42
2020-06-21,AL,27,93,2021-03-17 19:42
2020-06-22,AL,27,96,2021-03-17 19:42
2020-06-23,AL,27,76,2021-03-17 19:42
2020-06-24,AL,27,107,2021-03-17 19:42
2020-06-25,AL,27,62,2021-03-17 19:42
2020-06-26,AL,27,73,2021-03-17 19:42
2020-06-27,AL,27,75,2021-03-17 19:42
2020-06-28,AL,27,72,2021-03-17 19:42
2020-06-29,AL,27,68,2021-03-17 19:42
2020-06-30,AL,27,84,2021-03-17 19:42
2020-07-01,AL,27,74,2021-03-17 19:42
2020-07-02,AL,27,78,2021-03-17 19:42
2020-07-03,AL,27,62,2021-03-17 19:42
2020-07-04,AL,27,63,2021-03-17 19:42
2020-07-05,AL,27,59,2021-03-17 19:42
2020-07-06,AL,27,60,2021-03-17 19:42
2020-07-07,AL,27,72,2021-03-17 19:42
2020-07-08,AL,27,85,2021-03-17 19:42
2020-07-09,AL,27,63,2021-03-17 19:42
2020-07-10,AL,27,67,2021-03-17 19:42
2020-07-11,AL,27,70,2021-03-17 19:42
2020-07-12,AL,27,62,2021-03-17 19:42
2020-07-13,AL,27,80,2021-03-17 19:42
2020-07-14,AL,27,70,2021-03-17 19:42
2020-07-15,AL,27,60,2021-03-17 19:42
2020-07-16,AL,27,80,2021-03-17 19:42
2020-07-17,AL,27,69,2021-03-17 19:42
2020-07-18,AL,27,55,2021-03-17 19:42
2020-07-19,AL,27,57,2021-03-17 19:42
2020-07-20,AL,27,51,2021-03-17 19:42
2020-07-21,AL,27,74,2021-03-17 19:42
2020-07-22,AL,27,59,2021-03-17 19:42
2020-07-23,AL,27,68,2021-03-17 19:42
2020-07-24,AL,27,48,2021-03-17 19:42
2020-07-25,AL,27,78,2021-03-17 19:42
2020-07-26,AL,27,46,2021-03-17 19:42
2020-07-27,AL,27,67,2021-03-17 19:42
2020-07-28,AL,27,58,2021-03-17 19:42
2020-07-29,AL,27,66,2021-03-17 19:42
2020-07-30,AL,27,41,2021-03-17 19:42
2020-07-31,AL,27,56,2021-03-17 19:42
2020-08-01,AL,27,51,2021-03-17 19:42
2020-08-02,AL,27,57,2021-03-17 19:42
2020-08-03,AL,27,55,2021-03-17 19:42
2020-08-04,AL,27,65,2021-03-17 19:42
2020-08-05,AL,27,53,2021-03-17 19:42
2020-08-06,AL,27,64,2021-03-17 19:42
2020-08-07,AL,27,71,2021-03-17 19:42
2020-08-08,AL,27,61,2021-03-17 19:42
2020-08-09,AL,27,52,2021-03-17 19:42
2020-08-10,AL,27,48,2021-03-17 19:42
2020-08-11,AL,27,46,2021-03-17 19:42
2020-08-12,AL,27,45,2021-03-17 19:42
2020-08-13,AL,27,48,2021-03-17 19:42
2020-08-14,AL,27,57,2021-03-17 19:42
2020-08-15,AL,27,60,2021-03-17 19:42
2020-08-16,AL,27,54,2021-03-17 19:42
2020-08-17,AL,27,54,2021-03-17 19:42
2020-08-18,AL,27,60,2021-03-17 19:42
2020-08-19,AL,27,52,2021-03-17 19:42
2020-08-20,AL,27,61,2021-03-17 19:42
2020-08-21,AL,27,67,2021-03-17 19:42
2020-08-22,AL,27,65,2021-03-17 19:42
2020-08-23,AL,27,52,2021-03-17 19:42
2020-08-24,AL,27,60,2021-03-17 19:42
2020-08-25,AL,27,62,2021-03-17 19:42
2020-08-26,AL,27,46,2021-03-17 19:42
2020-08-27,AL,27,44,2021-03-17 19:42
2020-08-28,AL,27,57,2021-03-17 19:42
2020-08-29,AL,27,41,2021-03-17 19:42
2020-08-30,AL,27,43,2021-03-17 19:42
2020-08-31,AL,27,49,2021-03-17 19:42
2020-09-01,AL,27,48,2021-03-17 19:42
2020-09-02,AL,27,45,2021-03-17 19:42
2020-09-03,AL,27,40,2021-03-17 19:42
2020-09-04,AL,27,52,2021-03-17 19:42
2020-09-05,AL,27,45,2021-03-17 19:42
2020-09-06,AL,27,49,2021-03-17 19:42
2020-09-07,AL,27,63,2021-03-17 19:42
2020-09-08,AL,27,52,2021-03-17 19:42
2020-09-09,AL,27,51,2021-03-17 19:42
2020-09-10,AL,27,59,2021-03-17 19:42
2020-09-11,AL,27,58,2021-03-17 19:42
2020-09-12,AL,27,52,2021-03-17 19:42
2020-09-13,AL,27,50,2021-03-17 19:42
2020-09-14,AL,27,46,2021-03-17 19:42
2020-09-15,AL,27,52,2021-03-17 19:42
2020-09-16,AL,27,57,2021-03-17 19:42
2020-09-17,AL,27,49,2021-03-17 19:42
2020-09-18,AL,27,48,2021-03-17 19:42
2020-09-19,AL,27,46,2021-03-17 19:42
2020-09-20,AL,27,57,2021-03-17 19:42
2020-09-21,AL,27,47,2021-03-17 19:42
2020-09-22,AL,27,57,2021-03-17 19:42
2020-09-23,AL,27,58,2021-03-17 19:42
2020-09-24,AL,27,38,2021-03-17 19:42
2020-09-25,AL,27,48,2021-03-17 19:42
2020-09-26,AL,27,43,2021-03-17 19:42
2020-09-27,AL,27,51,2021-03-17 19:42
2020-09-28,AL,27,45,2021-03-17 19:42
2020-09-29,AL,27,53,2021-03-17 19:42
2020-09-30,AL,27,47,2021-03-17 19:42
2020-10-01,AL,27,47,2021-03-17 19:42
2020-10-02,AL,27,55,2021-03-17 19:42
2020-10-03,AL,27,39,2021-03-17 19:42
2020-10-04,AL,27,54,2021-03-17 19:42
2020-10-05,AL,27,53,2021-03-17 19:42
2020-10-06,AL,27,49,2021-03-17 19:42
2020-10-07,AL,27,42,2021-03-17 19:42
2020-10-08,AL,27,68,2021-03-17 19:42
2020-10-09,AL,27,50,2021-03-17 19:42
2020-10-10,AL,27,59,2021-03-17 19:42
2020-10-11,AL,27,54,2021-03-17 19:42
2020-10-12,AL,27,53,2021-03-17 19:42
2020-10-13,AL,27,67,2021-03-17 19:42
2020-10-14,AL,27,37,2021-03-17 19:42
2020-10-15,AL,27,62,2021-03-17 19:42
2020-10-16,AL,27,47,2021-03-17 19:42
2020-10-17,AL,27,60,2021-03-17 19:42
2020-10-18,AL,27,54,2021-03-17 19:42
2020-10-19,AL,27,49,2021-03-17 19:42
2020-10-20,AL,27,44,2021-03-17 19:42
2020-10-21,AL,27,39,2021-03-17 19:42
2020-10-22,AL,27,49,2021-03-17 19:42
2020-10-23,AL,27,50,2021-03-17 19:42
2020-10-24,AL,27,39,2021-03-17 19:42
2020-10-25,AL,27,40,2021-03-17 19:42
2020-10-26,AL,27,38,2021-03-17 19:42
2020-10-27,AL,27,42,2021-03-17 19:42
2020-10-28,AL,27,49,2021-03-17 19:42
2020-10-29,AL,27,56,2021-03-17 19:42
2020-10-30,AL,27,40,2021-03-17 19:42
2020-10-31,AL,27,46,2021-03-17 19:42
2020-11-01,AL,27,42,2021-03-17 19:42
2020-11-02,AL,27,39,2021-03-17 19:42
2020-11-03,AL,27,47,2021-03-17 19:42
2020-11-04,AL,27,60,2021-03-17 19:42
2020-11-05,AL,27,54,2021-03-17 19:42
2020-11-06,AL,27,45,2021-03-17 19:42
2020-11-07,AL,27,56,2021-03-17 19:42
2020-11-08,AL,27,42,2021-03-17 19:42
2020-11-09,AL,27,44,2021-03-17 19:42
2020-11-10,AL,27,52,2021-03-17 19:42
2020-11-11,AL,27,55,2021-03-17 19:42
2020-11-12,AL,27,40,2021-03-17 19:42
2020-11-13,AL,27,53,2021-03-17 19:42
2020-11-14,AL,27,48,2021-03-17 19:42
2020-11-15,AL,27,48,2021-03-17 19:42
2020-11-16,AL,27,53,2021-03-17 19:42
2020-11-17,AL,27,47,2021-03-17 19:42
2020-11-18,AL,27,55,2021-03-17 19:42
2020-11-19,AL,27,52,2021-03-17 19:42
2020-11-20,AL,27,46,2021-03-17 19:42
2020-11-21,AL,27,47,2021-03-17 19:42
2020-11-22,AL,27,45,2021-03-17 19:42
2020-11-23,AL,27,56,2021-03-17 19:42
2020-11-24,AL,27,51,2021-03-17 19:42
2020-11-25,AL,27,46,2021-03-17 19:42
2020-11-26,AL,27,50,2021-03-17 19:42
2020-11-27,AL,27,44,2021-03-17 19:42
2020-11-28,AL,27,55,2021-03-17 19:42
2020-11-29,AL,27,44,2021-03-17 19:42
2020-11-30,AL,27,45,2021-03-17 19:42
2020-12-01,AL,27,49,2021-03-17 19:42
2020-12-02,AL,27,56,2021-03-17 19:42
2020-12-03,AL,27,50,2021-03-17 19:42
2020-12-04,AL,27,50,2021-03-17 19:42
2020-12-05,AL,27,49,2021-03-17 19:42
2020-12-06,AL,27,51,2021-03-17 19:42
2020-12-07,AL,27,29,2021-03-17 19:42
2020-12-08,AL,27,60,2021-03-17 19:42
2020-12-09,AL,27,45,2021-03-17 19:42
2020-12-10,AL,27,45,2021-03-17 19:42
2020-12-11,AL,27,46,2021-03-17 19:42
2020-12-12,AL,27,49,2021-03-17 19:42
2020-12-13,AL,27,49,2021-03-17 19:42
2020-12-14,AL,27,53,2021-03-17 19:42
2020-12-15,AL,27,54,2021-03-17 19:42
2020-12-16,AL,27,49,2021-03-17 19:42
2020-12-17,AL,27,48,2021-03-17 19:42
2020-12-18,AL,27,53,2021-03-17 19:42
2020-12-19,AL,27,58,2021-03-17 19:42
2020-12-20,AL,27,43,2021-03-17 19:42
2020-12-21,AL,27,60,2021-03-17 19:42
2020-12-22,AL,27,50,2021-03-17 19:42
2020-12-23,AL,27,60,2021-03-17 19:42
2020-12-24,AL,27,47,2021-03-17 19:42
2020-12-25,AL,27,63,2021-03-17 19:42
2020-12-26,AL,27,66,2021-03-17 19:42
2020-12-27,AL,27,54,2021-03-17 19:42
2020-12-28,AL,27,55,2021-03-17 19:42
2020-12-29,AL,27,64,2021-03-17 19:42
2020-12-30,AL,27,47,2021-03-17 19:42
2020-12-31,AL,27,56,2021-03-17 19:42
2021-01-01,AL,27,69,2021-03-17 19:42
2021-01-02,AL,27,53,2021-03-17 19:42
2021-01-03,AL,27,56,2021-03-17 19:42
2021-01-04,AL,27,63,2021-03-17 19:42
2021-01-05,AL,27,65,2021-03-17 19:42
2021-01-06,AL,27,49,2021-03-17 19:42
2021-01-07,AL,27,50,2021-03-17 19:42
2021-01-08,AL,27,68,2021-03-17 19:42
2021-01-09,AL,27,39,2021-03-17 19:42
2021-01-10,AL,27,62,2021-03-17 19:42
2021-01-11,AL,27,59,2021-03-17 19:42
2021-01-12,AL,27,50,2021-03-17 19:42
2021-01-13,AL,27,57,2021-03-17 19:42
2021-01-14,AL,27,46,2021-03-17 19:42
2021-01-15,AL,27,64,2021-03-17 19:42
2021-01-16,AL,27,65,2021-03-17 19:42
2021-01-17,AL,27,44,2021-03-17 19:42
2021-01-18,AL,27,51,2021-03-17 19:42
2021-01-19,AL,27,57,2021-03-17 19:42
2021-01-20,AL,27,54,2021-03-17 19:42
2021-01-21,AL,27,53,2021-03-17 19:42
2021-01-22,AL,27,49,2021-03-17 19:42
2021-01-23,AL,27,52,2021-03-17 19:42
2021-01-24,AL,27,59,2021-03-17 19:42
2021-01-25,AL,27,64,2021-03-17 19:42
2021-01-26,AL,27,39,2021-03-17 19:42
2021-01-27,AL,27,45,2021-03-17 19:42
2021-01-28,AL,27,49,2021-03-17 19:42
2021-01-29,AL,27,49,2021-03-17 19:42
2021-01-30,AL,27,44,2021-03-17 19:42
2021-01-31,AL,27,33,2021-03-17 19:42
2021-02-01,AL,27,45,2021-03-17 19:42
2021-02-02,AL,27,37,2021-03-17 19:42
2021-02-03,AL,27,48,2021-03-17 19:42
2021-02-04,AL,27,39,2021-03-17 19:42
2021-02-05,AL,27,41,2021-03-17 19:42
2021-02-06,AL,27,45,2021-03-17 19:42
2021-02-07,AL,27,43,2021-03-17 19:42
2021-02-08,AL,27,39,2021-03-17 19:42
2021-02-09,AL,27,45,2021-03-17 19:42
2021-02-10,AL,27,37,2021-03-17 19:42
2021-02-11,AL,27,36,2021-03-17 19:42
2021-02-12,AL,27,48,2021-03-17 19:42
2021-02-13,AL,27,36,2021-03-17 19:42
2021-02-14,AL,27,41,2021-03-17 19:42
2021-02-15,AL,27,36,2021-03-17 19:42
2021-02-16,AL,27,27,2021-03-17 19:42
2021-02-17,AL,27,40,2021-03-17 19:42
2021-02-18,AL,27,36,2021-03-17 19:42
2021-02-19,AL,27,29,2021-03-17 19:42
2021-02-20,AL,27,35,2021-03-17 19:42
2021-02-21,AL,27,22,2021-03-17 19:42
2021-02-22,AL,27,27,2021-03-17 19:42
2021-02-23,AL,27,31,2021-03-17 19:42
2021-02-24,AL,27,20,2021-03-17 19:42
2021-02-25,AL,27,33,2021-03-17 19:42
2021-02-26,AL,27,18,2021-03-17 19:42
2021-02-27,AL,27,21,2021-03-17 19:42
2021-02-28,AL,27,27,2021-03-17 19:42
2021-03-01,AL,27,26,2021-03-17 19:42
2021-03-02,AL,27,27,2021-03-17 19:42
2021-03-03,AL,27,12,2021-03-17 19:42
2021-03-04,AL,27,9,2021-03-17 19:42
2021-03-05,AL,27,9,2021-03-17 19:42
2021-03-06,AL,27,5,2021-03-17 19:42
2021-03-07,AL,27,7,2021-03-17 19:42
2021-03-08,AL,27,3,2021-03-17 19:42
2019-12-29,AM,13,38,2021-03-17 19:42
2019-12-30,AM,13,45,2021-03-17 19:42
2019-12-31,AM,13,55,2021-03-17 19:42
2020-01-01,AM,13,44,2021-03-17 19:42
2020-01-02,AM,13,31,2021-03-17 19:42
2020-01-03,AM,13,40,2021-03-17 19:42
2020-01-04,AM,13,48,2021-03-17 19:42
2020-01-05,AM,13,48,2021-03-17 19:42
2020-01-06,AM,13,47,2021-03-17 19:42
2020-01-07,AM,13,50,2021-03-17 19:42
2020-01-08,AM,13,35,2021-03-17 19:42
2020-01-09,AM,13,40,2021-03-17 19:42
2020-01-10,AM,13,45,2021-03-17 19:42
2020-01-11,AM,13,37,2021-03-17 19:42
2020-01-12,AM,13,41,2021-03-17 19:42
2020-01-13,AM,13,56,2021-03-17 19:42
2020-01-14,AM,13,41,2021-03-17 19:42
2020-01-15,AM,13,30,2021-03-17 19:42
2020-01-16,AM,13,45,2021-03-17 19:42
2020-01-17,AM,13,43,2021-03-17 19:42
2020-01-18,AM,13,33,2021-03-17 19:42
2020-01-19,AM,13,50,2021-03-17 19:42
2020-01-20,AM,13,45,2021-03-17 19:42
2020-01-21,AM,13,38,2021-03-17 19:42
2020-01-22,AM,13,42,2021-03-17 19:42
2020-01-23,AM,13,44,2021-03-17 19:42
2020-01-24,AM,13,50,2021-03-17 19:42
2020-01-25,AM,13,58,2021-03-17 19:42
2020-01-26,AM,13,42,2021-03-17 19:42
2020-01-27,AM,13,50,2021-03-17 19:42
2020-01-28,AM,13,35,2021-03-17 19:42
2020-01-29,AM,13,39,2021-03-17 19:42
2020-01-30,AM,13,47,2021-03-17 19:42
2020-01-31,AM,13,42,2021-03-17 19:42
2020-02-01,AM,13,45,2021-03-17 19:42
2020-02-02,AM,13,46,2021-03-17 19:42
2020-02-03,AM,13,45,2021-03-17 19:42
2020-02-04,AM,13,44,2021-03-17 19:42
2020-02-05,AM,13,33,2021-03-17 19:42
2020-02-06,AM,13,48,2021-03-17 19:42
2020-02-07,AM,13,39,2021-03-17 19:42
2020-02-08,AM,13,44,2021-03-17 19:42
2020-02-09,AM,13,49,2021-03-17 19:42
2020-02-10,AM,13,42,2021-03-17 19:42
2020-02-11,AM,13,51,2021-03-17 19:42
2020-02-12,AM,13,36,2021-03-17 19:42
2020-02-13,AM,13,54,2021-03-17 19:42
2020-02-14,AM,13,54,2021-03-17 19:42
2020-02-15,AM,13,45,2021-03-17 19:42
2020-02-16,AM,13,42,2021-03-17 19:42
2020-02-17,AM,13,50,2021-03-17 19:42
2020-02-18,AM,13,39,2021-03-17 19:42
2020-02-19,AM,13,36,2021-03-17 19:42
2020-02-20,AM,13,51,2021-03-17 19:42
2020-02-21,AM,13,26,2021-03-17 19:42
2020-02-22,AM,13,38,2021-03-17 19:42
2020-02-23,AM,13,43,2021-03-17 19:42
2020-02-24,AM,13,49,2021-03-17 19:42
2020-02-25,AM,13,48,2021-03-17 19:42
2020-02-26,AM,13,45,2021-03-17 19:42
2020-02-27,AM,13,40,2021-03-17 19:42
2020-02-28,AM,13,38,2021-03-17 19:42
2020-02-29,AM,13,41,2021-03-17 19:42
2020-03-01,AM,13,41,2021-03-17 19:42
2020-03-02,AM,13,35,2021-03-17 19:42
2020-03-03,AM,13,37,2021-03-17 19:42
2020-03-04,AM,13,45,2021-03-17 19:42
2020-03-05,AM,13,44,2021-03-17 19:42
2020-03-06,AM,13,50,2021-03-17 19:42
2020-03-07,AM,13,32,2021-03-17 19:42
2020-03-08,AM,13,47,2021-03-17 19:42
2020-03-09,AM,13,46,2021-03-17 19:42
2020-03-10,AM,13,39,2021-03-17 19:42
2020-03-11,AM,13,47,2021-03-17 19:42
2020-03-12,AM,13,56,2021-03-17 19:42
2020-03-13,AM,13,29,2021-03-17 19:42
2020-03-14,AM,13,43,2021-03-17 19:42
2020-03-15,AM,13,38,2021-03-17 19:42
2020-03-16,AM,13,38,2021-03-17 19:42
2020-03-17,AM,13,35,2021-03-17 19:42
2020-03-18,AM,13,30,2021-03-17 19:42
2020-03-19,AM,13,55,2021-03-17 19:42
2020-03-20,AM,13,42,2021-03-17 19:42
2020-03-21,AM,13,48,2021-03-17 19:42
2020-03-22,AM,13,47,2021-03-17 19:42
2020-03-23,AM,13,35,2021-03-17 19:42
2020-03-24,AM,13,42,2021-03-17 19:42
2020-03-25,AM,13,41,2021-03-17 19:42
2020-03-26,AM,13,47,2021-03-17 19:42
2020-03-27,AM,13,41,2021-03-17 19:42
2020-03-28,AM,13,43,2021-03-17 19:42
2020-03-29,AM,13,36,2021-03-17 19:42
2020-03-30,AM,13,46,2021-03-17 19:42
2020-03-31,AM,13,44,2021-03-17 19:42
2020-04-01,AM,13,55,2021-03-17 19:42
2020-04-02,AM,13,58,2021-03-17 19:42
2020-04-03,AM,13,47,2021-03-17 19:42
2020-04-04,AM,13,48,2021-03-17 19:42
2020-04-05,AM,13,55,2021-03-17 19:42
2020-04-06,AM,13,66,2021-03-17 19:42
2020-04-07,AM,13,85,2021-03-17 19:42
2020-04-08,AM,13,53,2021-03-17 19:42
2020-04-09,AM,13,67,2021-03-17 19:42
2020-04-10,AM,13,66,2021-03-17 19:42
2020-04-11,AM,13,90,2021-03-17 19:42
2020-04-12,AM,13,83,2021-03-17 19:42
2020-04-13,AM,13,83,2021-03-17 19:42
2020-04-14,AM,13,119,2021-03-17 19:42
2020-04-15,AM,13,124,2021-03-17 19:42
2020-04-16,AM,13,120,2021-03-17 19:42
2020-04-17,AM,13,137,2021-03-17 19:42
2020-04-18,AM,13,151,2021-03-17 19:42
2020-04-19,AM,13,164,2021-03-17 19:42
2020-04-20,AM,13,164,2021-03-17 19:42
2020-04-21,AM,13,158,2021-03-17 19:42
2020-04-22,AM,13,158,2021-03-17 19:42
2020-04-23,AM,13,184,2021-03-17 19:42
2020-04-24,AM,13,163,2021-03-17 19:42
2020-04-25,AM,13,170,2021-03-17 19:42
2020-04-26,AM,13,194,2021-03-17 19:42
2020-04-27,AM,13,173,2021-03-17 19:42
2020-04-28,AM,13,193,2021-03-17 19:42
2020-04-29,AM,13,191,2021-03-17 19:42
2020-04-30,AM,13,165,2021-03-17 19:42
2020-05-01,AM,13,170,2021-03-17 19:42
2020-05-02,AM,13,169,2021-03-17 19:42
2020-05-03,AM,13,157,2021-03-17 19:42
2020-05-04,AM,13,156,2021-03-17 19:42
2020-05-05,AM,13,145,2021-03-17 19:42
2020-05-06,AM,13,154,2021-03-17 19:42
2020-05-07,AM,13,141,2021-03-17 19:42
2020-05-08,AM,13,133,2021-03-17 19:42
2020-05-09,AM,13,117,2021-03-17 19:42
2020-05-10,AM,13,118,2021-03-17 19:42
2020-05-11,AM,13,138,2021-03-17 19:42
2020-05-12,AM,13,131,2021-03-17 19:42
2020-05-13,AM,13,115,2021-03-17 19:42
2020-05-14,AM,13,92,2021-03-17 19:42
2020-05-15,AM,13,90,2021-03-17 19:42
2020-05-16,AM,13,103,2021-03-17 19:42
2020-05-17,AM,13,99,2021-03-17 19:42
2020-05-18,AM,13,93,2021-03-17 19:42
2020-05-19,AM,13,105,2021-03-17 19:42
2020-05-20,AM,13,80,2021-03-17 19:42
2020-05-21,AM,13,95,2021-03-17 19:42
2020-05-22,AM,13,93,2021-03-17 19:42
2020-05-23,AM,13,70,2021-03-17 19:42
2020-05-24,AM,13,82,2021-03-17 19:42
2020-05-25,AM,13,78,2021-03-17 19:42
2020-05-26,AM,13,67,2021-03-17 19:42
2020-05-27,AM,13,82,2021-03-17 19:42
2020-05-28,AM,13,77,2021-03-17 19:42
2020-05-29,AM,13,69,2021-03-17 19:42
2020-05-30,AM,13,73,2021-03-17 19:42
2020-05-31,AM,13,68,2021-03-17 19:42
2020-06-01,AM,13,64,2021-03-17 19:42
2020-06-02,AM,13,56,2021-03-17 19:42
2020-06-03,AM,13,73,2021-03-17 19:42
2020-06-04,AM,13,76,2021-03-17 19:42
2020-06-05,AM,13,69,2021-03-17 19:42
2020-06-06,AM,13,45,2021-03-17 19:42
2020-06-07,AM,13,68,2021-03-17 19:42
2020-06-08,AM,13,54,2021-03-17 19:42
2020-06-09,AM,13,69,2021-03-17 19:42
2020-06-10,AM,13,65,2021-03-17 19:42
2020-06-11,AM,13,54,2021-03-17 19:42
2020-06-12,AM,13,62,2021-03-17 19:42
2020-06-13,AM,13,50,2021-03-17 19:42
2020-06-14,AM,13,52,2021-03-17 19:42
2020-06-15,AM,13,57,2021-03-17 19:42
2020-06-16,AM,13,66,2021-03-17 19:42
2020-06-17,AM,13,54,2021-03-17 19:42
2020-06-18,AM,13,52,2021-03-17 19:42
2020-06-19,AM,13,54,2021-03-17 19:42
2020-06-20,AM,13,47,2021-03-17 19:42
2020-06-21,AM,13,52,2021-03-17 19:42
2020-06-22,AM,13,53,2021-03-17 19:42
2020-06-23,AM,13,55,2021-03-17 19:42
2020-06-24,AM,13,51,2021-03-17 19:42
2020-06-25,AM,13,33,2021-03-17 19:42
2020-06-26,AM,13,38,2021-03-17 19:42
2020-06-27,AM,13,57,2021-03-17 19:42
2020-06-28,AM,13,52,2021-03-17 19:42
2020-06-29,AM,13,38,2021-03-17 19:42
2020-06-30,AM,13,41,2021-03-17 19:42
2020-07-01,AM,13,43,2021-03-17 19:42
2020-07-02,AM,13,53,2021-03-17 19:42
2020-07-03,AM,13,56,2021-03-17 19:42
2020-07-04,AM,13,47,2021-03-17 19:42
2020-07-05,AM,13,41,2021-03-17 19:42
2020-07-06,AM,13,52,2021-03-17 19:42
2020-07-07,AM,13,44,2021-03-17 19:42
2020-07-08,AM,13,33,2021-03-17 19:42
2020-07-09,AM,13,54,2021-03-17 19:42
2020-07-10,AM,13,59,2021-03-17 19:42
2020-07-11,AM,13,39,2021-03-17 19:42
2020-07-12,AM,13,45,2021-03-17 19:42
2020-07-13,AM,13,40,2021-03-17 19:42
2020-07-14,AM,13,50,2021-03-17 19:42
2020-07-15,AM,13,65,2021-03-17 19:42
2020-07-16,AM,13,36,2021-03-17 19:42
2020-07-17,AM,13,54,2021-03-17 19:42
2020-07-18,AM,13,42,2021-03-17 19:42
2020-07-19,AM,13,47,2021-03-17 19:42
2020-07-20,AM,13,49,2021-03-17 19:42
2020-07-21,AM,13,38,2021-03-17 19:42
2020-07-22,AM,13,51,2021-03-17 19:42
2020-07-23,AM,13,54,2021-03-17 19:42
2020-07-24,AM,13,46,2021-03-17 19:42
2020-07-25,AM,13,41,2021-03-17 19:42
2020-07-26,AM,13,43,2021-03-17 19:42
2020-07-27,AM,13,40,2021-03-17 19:42
2020-07-28,AM,13,57,2021-03-17 19:42
2020-07-29,AM,13,36,2021-03-17 19:42
2020-07-30,AM,13,41,2021-03-17 19:42
2020-07-31,AM,13,43,2021-03-17 19:42
2020-08-01,AM,13,35,2021-03-17 19:42
2020-08-02,AM,13,56,2021-03-17 19:42
2020-08-03,AM,13,56,2021-03-17 19:42
2020-08-04,AM,13,47,2021-03-17 19:42
2020-08-05,AM,13,38,2021-03-17 19:42
2020-08-06,AM,13,44,2021-03-17 19:42
2020-08-07,AM,13,38,2021-03-17 19:42
2020-08-08,AM,13,46,2021-03-17 19:42
2020-08-09,AM,13,38,2021-03-17 19:42
2020-08-10,AM,13,54,2021-03-17 19:42
2020-08-11,AM,13,49,2021-03-17 19:42
2020-08-12,AM,13,54,2021-03-17 19:42
2020-08-13,AM,13,39,2021-03-17 19:42
2020-08-14,AM,13,51,2021-03-17 19:42
2020-08-15,AM,13,34,2021-03-17 19:42
2020-08-16,AM,13,44,2021-03-17 19:42
2020-08-17,AM,13,39,2021-03-17 19:42
2020-08-18,AM,13,54,2021-03-17 19:42
2020-08-19,AM,13,46,2021-03-17 19:42
2020-08-20,AM,13,37,2021-03-17 19:42
2020-08-21,AM,13,37,2021-03-17 19:42
2020-08-22,AM,13,49,2021-03-17 19:42
2020-08-23,AM,13,45,2021-03-17 19:42
2020-08-24,AM,13,45,2021-03-17 19:42
2020-08-25,AM,13,52,2021-03-17 19:42
2020-08-26,AM,13,57,2021-03-17 19:42
2020-08-27,AM,13,49,2021-03-17 19:42
2020-08-28,AM,13,51,2021-03-17 19:42
2020-08-29,AM,13,35,2021-03-17 19:42
2020-08-30,AM,13,43,2021-03-17 19:42
2020-08-31,AM,13,49,2021-03-17 19:42
2020-09-01,AM,13,46,2021-03-17 19:42
2020-09-02,AM,13,49,2021-03-17 19:42
2020-09-03,AM,13,51,2021-03-17 19:42
2020-09-04,AM,13,38,2021-03-17 19:42
2020-09-05,AM,13,49,2021-03-17 19:42
2020-09-06,AM,13,58,2021-03-17 19:42
2020-09-07,AM,13,45,2021-03-17 19:42
2020-09-08,AM,13,46,2021-03-17 19:42
